ID,Game_ID,Team,Line,Book,Home_Team,Away_Team,Start_Time,League,Line_Update,WinProbability,BookB,TeamB,LineB,WinProbabilityB,CombineWinProbability,WagerB,PayoutB,WagerA,PayoutA,CombineWager,CombinePayuot,MinimumNetPayout,WagerARounded,PayoutARounded,CombineWagerRounded,CombinePayuotRounded,MinimumNetPayoutRounded
1c0da596ef99f4439f6502a0cd295e12,17,Los Angeles Dodgers,1.93,fanduel,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:11,0.5181347150259068,betus,St. Louis Cardinals,1.96,0.5102040816326531,1.0283387966585598,100,196.0,101.55440414507773,196.0,201.55440414507774,392.0,-5.55440414507774,102.0,196.85999999999999,202.0,392.86,-6.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.7,wynnbet,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.37037037037037035,fanduel,Texas Rangers,1.5,0.6666666666666666,1.037037037037037,100,150.0,55.55555555555555,150.0,155.55555555555554,300.0,-5.555555555555543,56.0,151.20000000000002,156.0,301.20000000000005,-6.0
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.13,betus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:33:43,0.4694835680751174,betrivers,San Diego Padres,1.78,0.5617977528089888,1.0312813208841063,100,178.0,83.5680751173709,178.0,183.56807511737088,356.0,-5.568075117370881,84.0,178.92,184.0,356.91999999999996,-6.0
8e7bc3a287071b73f6bb6331f42ee7db,12,Detroit Tigers,2.02,betus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.49504950495049505,pointsbetus,Washington Nationals,1.87,0.53475935828877,1.029808863239265,100,187.0,92.57425742574257,187.0,192.5742574257426,374.0,-5.574257425742587,93.0,187.86,193.0,374.86,-6.0
8e7bc3a287071b73f6bb6331f42ee7db,12,Detroit Tigers,2.02,betus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.49504950495049505,draftkings,Washington Nationals,1.87,0.53475935828877,1.029808863239265,100,187.0,92.57425742574257,187.0,192.5742574257426,374.0,-5.574257425742587,93.0,187.86,193.0,374.86,-6.0
8e7bc3a287071b73f6bb6331f42ee7db,12,Detroit Tigers,2.02,betus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.49504950495049505,betmgm,Washington Nationals,1.87,0.53475935828877,1.029808863239265,100,187.0,92.57425742574257,187.0,192.5742574257426,374.0,-5.574257425742587,93.0,187.86,193.0,374.86,-6.0
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,7,Chicago White Sox,1.57,betus,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-19 22:33:43,0.6369426751592356,draftkings,Kansas City Royals,2.6,0.3846153846153846,1.02155805977462,100,260.0,165.60509554140125,260.0,265.6050955414013,520.0,-5.605095541401283,166.0,260.62,266.0,520.62,-6.0
bd4162a0260b0a3314227c1463c910c7,8,Baltimore Orioles,2.28,betrivers,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-19 22:34:15,0.4385964912280702,fanduel,Toronto Blue Jays,1.68,0.5952380952380952,1.0338345864661656,100,168.0,73.6842105263158,168.0,173.68421052631578,336.0,-5.6842105263157805,74.0,168.72,174.0,336.72,-6.0
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.14,fanduel,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:11,0.4672897196261682,pointsbetus,San Diego Padres,1.77,0.5649717514124294,1.0322614710385976,100,177.0,82.71028037383176,177.0,182.71028037383178,354.0,-5.710280373831779,83.0,177.62,183.0,354.62,-6.0
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.1,betrivers,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:15,0.47619047619047616,wynnbet,San Diego Padres,1.8,0.5555555555555556,1.0317460317460316,100,180.0,85.71428571428571,180.0,185.71428571428572,360.0,-5.714285714285722,86.0,180.6,186.0,360.6,-6.0
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.1,betrivers,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:15,0.47619047619047616,draftkings,San Diego Padres,1.8,0.5555555555555556,1.0317460317460316,100,180.0,85.71428571428571,180.0,185.71428571428572,360.0,-5.714285714285722,86.0,180.6,186.0,360.6,-6.0
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.1,pointsbetus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:33:33,0.47619047619047616,wynnbet,San Diego Padres,1.8,0.5555555555555556,1.0317460317460316,100,180.0,85.71428571428571,180.0,185.71428571428572,360.0,-5.714285714285722,86.0,180.6,186.0,360.6,-6.0
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.1,pointsbetus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:33:33,0.47619047619047616,draftkings,San Diego Padres,1.8,0.5555555555555556,1.0317460317460316,100,180.0,85.71428571428571,180.0,185.71428571428572,360.0,-5.714285714285722,86.0,180.6,186.0,360.6,-6.0
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.1,betmgm,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:21,0.47619047619047616,wynnbet,San Diego Padres,1.8,0.5555555555555556,1.0317460317460316,100,180.0,85.71428571428571,180.0,185.71428571428572,360.0,-5.714285714285722,86.0,180.6,186.0,360.6,-6.0
61f238a6c24d918039fa43936258e482,19,Boston Red Sox,2.1,betmgm,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:21,0.47619047619047616,draftkings,San Diego Padres,1.8,0.5555555555555556,1.0317460317460316,100,180.0,85.71428571428571,180.0,185.71428571428572,360.0,-5.714285714285722,86.0,180.6,186.0,360.6,-6.0
0b2f2cda91300e5142e50e01eea55755,18,Los Angeles Angels,1.8,betrivers,Los Angeles Angels,Minnesota Twins,2023-05-20 22:07:00,MLB,2023-05-19 22:34:15,0.5555555555555556,fanduel,Minnesota Twins,2.12,0.4716981132075471,1.0272536687631026,100,212.0,117.77777777777777,212.0,217.77777777777777,424.0,-5.7777777777777715,118.0,212.4,218.0,424.4,-6.0
bd4162a0260b0a3314227c1463c910c7,8,Baltimore Orioles,2.26,fanduel,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-19 22:34:11,0.4424778761061947,wynnbet,Toronto Blue Jays,1.69,0.591715976331361,1.0341938524375558,100,169.0,74.77876106194691,169.0,174.7787610619469,338.0,-5.778761061946909,75.0,169.49999999999997,175.0,338.5,-6.0
c85afa0b4cf351a9f23f9384556fbd80,4,Minnesota Twins,2.72,fanduel,Los Angeles Angels,Minnesota Twins,2023-05-19 21:38:00,MLB,2023-05-19 22:34:11,0.3676470588235294,draftkings,Los Angeles Angels,1.49,0.6711409395973155,1.0387879984208448,100,149.0,54.77941176470588,149.0,154.77941176470588,298.0,-5.779411764705884,55.0,149.60000000000002,155.0,298.6,-6.0
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,7,Kansas City Royals,2.55,betus,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-19 22:33:43,0.3921568627450981,betrivers,Chicago White Sox,1.55,0.6451612903225806,1.0373181530676787,100,155.0,60.7843137254902,155.0,160.7843137254902,310.0,-5.784313725490193,61.0,155.54999999999998,161.0,310.54999999999995,-6.0
a5929487d624fde848d6f5681a799965,9,Pittsburgh Pirates,1.78,betrivers,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:34:15,0.5617977528089888,draftkings,Arizona Diamondbacks,2.15,0.46511627906976744,1.0269140318787562,100,215.0,120.78651685393258,215.0,220.7865168539326,430.0,-5.786516853932596,121.0,215.38,221.0,430.38,-6.0
61f238a6c24d918039fa43936258e482,19,San Diego Padres,1.78,betrivers,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:34:15,0.5617977528089888,wynnbet,Boston Red Sox,2.15,0.46511627906976744,1.0269140318787562,100,215.0,120.78651685393258,215.0,220.7865168539326,430.0,-5.786516853932596,121.0,215.38,221.0,430.38,-6.0
a5929487d624fde848d6f5681a799965,9,Pittsburgh Pirates,1.78,betus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.5617977528089888,draftkings,Arizona Diamondbacks,2.15,0.46511627906976744,1.0269140318787562,100,215.0,120.78651685393258,215.0,220.7865168539326,430.0,-5.786516853932596,121.0,215.38,221.0,430.38,-6.0
cb17f99c96dea1465070c51cca44d7dc,10,Chicago Cubs,2.5,betrivers,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-19 22:34:15,0.4,fanduel,Philadelphia Phillies,1.57,0.6369426751592356,1.0369426751592357,100,157.0,62.8,157.0,162.8,314.0,-5.800000000000011,63.0,157.5,163.0,314.5,-6.0
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.5,wynnbet,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:32:31,0.4,betrivers,New York Mets,1.57,0.6369426751592356,1.0369426751592357,100,157.0,62.8,157.0,162.8,314.0,-5.800000000000011,63.0,157.5,163.0,314.5,-6.0
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,7,Kansas City Royals,2.5,betmgm,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-19 22:34:21,0.4,betus,Chicago White Sox,1.57,0.6369426751592356,1.0369426751592357,100,157.0,62.8,157.0,162.8,314.0,-5.800000000000011,63.0,157.5,163.0,314.5,-6.0
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.5,fanduel,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:11,0.4,betrivers,New York Mets,1.57,0.6369426751592356,1.0369426751592357,100,157.0,62.8,157.0,162.8,314.0,-5.800000000000011,63.0,157.5,163.0,314.5,-6.0
cb17f99c96dea1465070c51cca44d7dc,10,Chicago Cubs,2.5,betrivers,Philadelphia Phillies,Chicago Cubs,2023-05-20 16:05:00,MLB,2023-05-19 22:34:15,0.4,betmgm,Philadelphia Phillies,1.57,0.6369426751592356,1.0369426751592357,100,157.0,62.8,157.0,162.8,314.0,-5.800000000000011,63.0,157.5,163.0,314.5,-6.0
a5929487d624fde848d6f5681a799965,9,Arizona Diamondbacks,2.18,betus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.4587155963302752,betmgm,Pittsburgh Pirates,1.74,0.5747126436781609,1.033428240008436,100,174.0,79.81651376146789,174.0,179.8165137614679,348.0,-5.816513761467888,80.0,174.4,180.0,348.4,-6.0
a5929487d624fde848d6f5681a799965,9,Arizona Diamondbacks,2.18,betus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.4587155963302752,draftkings,Pittsburgh Pirates,1.74,0.5747126436781609,1.033428240008436,100,174.0,79.81651376146789,174.0,179.8165137614679,348.0,-5.816513761467888,80.0,174.4,180.0,348.4,-6.0
8e7bc3a287071b73f6bb6331f42ee7db,12,Washington Nationals,1.89,betus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.5291005291005292,wynnbet,Detroit Tigers,2.0,0.5,1.0291005291005293,100,200.0,105.82010582010582,200.0,205.82010582010582,400.0,-5.820105820105823,106.0,200.34,206.0,400.34000000000003,-6.0
c3b0350752fc7a7e6aae082009603aff,2,Oakland Athletics,13.0,draftkings,Houston Astros,Oakland Athletics,2023-05-19 20:10:00,MLB,2023-05-19 22:34:05,0.07692307692307693,pointsbetus,Houston Astros,1.02,0.9803921568627451,1.057315233785822,100,102.0,7.846153846153846,102.0,107.84615384615384,204.0,-5.84615384615384,8.0,104.0,108.0,206.0,-6.0
c3b0350752fc7a7e6aae082009603aff,2,Oakland Athletics,13.0,draftkings,Houston Astros,Oakland Athletics,2023-05-19 20:10:00,MLB,2023-05-19 22:34:05,0.07692307692307693,fanduel,Houston Astros,1.02,0.9803921568627451,1.057315233785822,100,102.0,7.846153846153846,102.0,107.84615384615384,204.0,-5.84615384615384,8.0,104.0,108.0,206.0,-6.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,pointsbetus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:33:33,0.3846153846153846,betmgm,Texas Rangers,1.53,0.6535947712418301,1.0382101558572145,100,153.0,58.84615384615385,153.0,158.84615384615384,306.0,-5.84615384615384,59.0,153.4,159.0,306.4,-6.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,draftkings,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.3846153846153846,wynnbet,Texas Rangers,1.53,0.6535947712418301,1.0382101558572145,100,153.0,58.84615384615385,153.0,158.84615384615384,306.0,-5.84615384615384,59.0,153.4,159.0,306.4,-6.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,pointsbetus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:33:33,0.3846153846153846,wynnbet,Texas Rangers,1.53,0.6535947712418301,1.0382101558572145,100,153.0,58.84615384615385,153.0,158.84615384615384,306.0,-5.84615384615384,59.0,153.4,159.0,306.4,-6.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,draftkings,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.3846153846153846,pointsbetus,Texas Rangers,1.53,0.6535947712418301,1.0382101558572145,100,153.0,58.84615384615385,153.0,158.84615384615384,306.0,-5.84615384615384,59.0,153.4,159.0,306.4,-6.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,draftkings,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.3846153846153846,betmgm,Texas Rangers,1.53,0.6535947712418301,1.0382101558572145,100,153.0,58.84615384615385,153.0,158.84615384615384,306.0,-5.84615384615384,59.0,153.4,159.0,306.4,-6.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,pointsbetus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:33:33,0.3846153846153846,draftkings,Texas Rangers,1.53,0.6535947712418301,1.0382101558572145,100,153.0,58.84615384615385,153.0,158.84615384615384,306.0,-5.84615384615384,59.0,153.4,159.0,306.4,-6.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,pointsbetus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:33:33,0.3846153846153846,betrivers,Texas Rangers,1.53,0.6535947712418301,1.0382101558572145,100,153.0,58.84615384615385,153.0,158.84615384615384,306.0,-5.84615384615384,59.0,153.4,159.0,306.4,-6.0
d140ec16fbee1387e9a4652cdaeb1ff4,11,Colorado Rockies,2.6,draftkings,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.3846153846153846,betrivers,Texas Rangers,1.53,0.6535947712418301,1.0382101558572145,100,153.0,58.84615384615385,153.0,158.84615384615384,306.0,-5.84615384615384,59.0,153.4,159.0,306.4,-6.0
eda61dfe9a4b9503cc608dd1b0646439,13,San Francisco Giants,1.62,betrivers,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:34:15,0.6172839506172839,fanduel,Miami Marlins,2.46,0.4065040650406504,1.0237880156579342,100,246.0,151.85185185185185,246.0,251.85185185185185,492.0,-5.851851851851848,152.0,246.24,252.0,492.24,-6.0
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.45,betus,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:33:43,0.4081632653061224,pointsbetus,New York Mets,1.59,0.6289308176100629,1.0370940829161852,100,159.0,64.89795918367346,159.0,164.89795918367346,318.0,-5.897959183673464,65.0,159.25,165.0,318.25,-6.0
8e7bc3a287071b73f6bb6331f42ee7db,12,Detroit Tigers,1.97,betrivers,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:34:15,0.5076142131979695,wynnbet,Washington Nationals,1.91,0.5235602094240838,1.0311744226220534,100,191.0,96.95431472081218,191.0,196.9543147208122,382.0,-5.954314720812192,97.0,191.09,197.0,382.09000000000003,-6.0
1c0da596ef99f4439f6502a0cd295e12,17,St. Louis Cardinals,1.96,betus,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:33:43,0.5102040816326531,betrivers,Los Angeles Dodgers,1.92,0.5208333333333334,1.0310374149659864,100,192.0,97.95918367346938,192.0,197.9591836734694,384.0,-5.959183673469397,98.0,192.07999999999998,198.0,384.08,-6.0
a5929487d624fde848d6f5681a799965,9,Arizona Diamondbacks,2.12,betrivers,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-19 22:34:15,0.4716981132075471,betus,Pittsburgh Pirates,1.78,0.5617977528089888,1.0334958660165359,100,178.0,83.9622641509434,178.0,183.96226415094338,356.0,-5.962264150943383,84.0,178.08,184.0,356.08000000000004,-6.0
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,7,Chicago White Sox,1.55,betrivers,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-19 22:34:15,0.6451612903225806,wynnbet,Kansas City Royals,2.65,0.37735849056603776,1.0225197808886184,100,265.0,170.96774193548387,265.0,270.9677419354839,530.0,-5.9677419354839,171.0,265.05,271.0,530.05,-6.0
1c0da596ef99f4439f6502a0cd295e12,17,St. Louis Cardinals,1.95,wynnbet,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:32:31,0.5128205128205129,fanduel,Los Angeles Dodgers,1.93,0.5181347150259068,1.0309552278464196,100,193.0,98.97435897435898,193.0,198.97435897435898,386.0,-5.974358974358978,99.0,193.04999999999998,199.0,386.04999999999995,-6.0
1c0da596ef99f4439f6502a0cd295e12,17,Los Angeles Dodgers,1.95,wynnbet,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:32:31,0.5128205128205129,fanduel,St. Louis Cardinals,1.93,0.5181347150259068,1.0309552278464196,100,193.0,98.97435897435898,193.0,198.97435897435898,386.0,-5.974358974358978,99.0,193.04999999999998,199.0,386.04999999999995,-6.0
8e7bc3a287071b73f6bb6331f42ee7db,12,Detroit Tigers,2.0,wynnbet,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.5,betrivers,Washington Nationals,1.88,0.5319148936170213,1.0319148936170213,100,188.0,94.0,188.0,194.0,376.0,-6.0,94.0,188.0,194.0,376.0,-6.0
8e7bc3a287071b73f6bb6331f42ee7db,12,Washington Nationals,1.87,betmgm,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:34:21,0.53475935828877,betus,Detroit Tigers,2.02,0.49504950495049505,1.029808863239265,100,202.0,108.02139037433155,202.0,208.02139037433153,404.0,-6.021390374331531,108.0,201.96,208.0,403.96000000000004,-6.039999999999992
8e7bc3a287071b73f6bb6331f42ee7db,12,Washington Nationals,1.87,pointsbetus,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:33:33,0.53475935828877,betus,Detroit Tigers,2.02,0.49504950495049505,1.029808863239265,100,202.0,108.02139037433155,202.0,208.02139037433153,404.0,-6.021390374331531,108.0,201.96,208.0,403.96000000000004,-6.039999999999992
8e7bc3a287071b73f6bb6331f42ee7db,12,Washington Nationals,1.87,draftkings,Washington Nationals,Detroit Tigers,2023-05-20 16:05:00,MLB,2023-05-19 22:34:05,0.53475935828877,betus,Detroit Tigers,2.02,0.49504950495049505,1.029808863239265,100,202.0,108.02139037433155,202.0,208.02139037433153,404.0,-6.021390374331531,108.0,201.96,208.0,403.96000000000004,-6.039999999999992
61f238a6c24d918039fa43936258e482,19,San Diego Padres,1.81,betus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:33:43,0.5524861878453039,pointsbetus,Boston Red Sox,2.1,0.47619047619047616,1.02867666403578,100,210.0,116.02209944751381,210.0,216.02209944751382,420.0,-6.022099447513824,116.0,209.96,216.0,419.96000000000004,-6.039999999999992
61f238a6c24d918039fa43936258e482,19,San Diego Padres,1.81,betus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:33:43,0.5524861878453039,betmgm,Boston Red Sox,2.1,0.47619047619047616,1.02867666403578,100,210.0,116.02209944751381,210.0,216.02209944751382,420.0,-6.022099447513824,116.0,209.96,216.0,419.96000000000004,-6.039999999999992
61f238a6c24d918039fa43936258e482,19,San Diego Padres,1.81,betus,San Diego Padres,Boston Red Sox,2023-05-20 22:10:00,MLB,2023-05-19 22:33:43,0.5524861878453039,betrivers,Boston Red Sox,2.1,0.47619047619047616,1.02867666403578,100,210.0,116.02209944751381,210.0,216.02209944751382,420.0,-6.022099447513824,116.0,209.96,216.0,419.96000000000004,-6.039999999999992
d140ec16fbee1387e9a4652cdaeb1ff4,11,Texas Rangers,1.54,betus,Texas Rangers,Colorado Rockies,2023-05-20 16:05:00,MLB,2023-05-19 22:33:43,0.6493506493506493,fanduel,Colorado Rockies,2.68,0.3731343283582089,1.0224849777088583,100,268.0,174.02597402597402,268.0,274.02597402597405,536.0,-6.025974025974051,174.0,267.96,274.0,535.96,-6.0400000000000205
1c0da596ef99f4439f6502a0cd295e12,17,St. Louis Cardinals,1.93,fanduel,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:11,0.5181347150259068,wynnbet,Los Angeles Dodgers,1.95,0.5128205128205129,1.0309552278464196,100,195.0,101.03626943005182,195.0,201.03626943005182,390.0,-6.036269430051817,101.0,194.93,201.0,389.93,-6.069999999999993
1c0da596ef99f4439f6502a0cd295e12,17,Los Angeles Dodgers,1.93,fanduel,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:11,0.5181347150259068,wynnbet,St. Louis Cardinals,1.95,0.5128205128205129,1.0309552278464196,100,195.0,101.03626943005182,195.0,201.03626943005182,390.0,-6.036269430051817,101.0,194.93,201.0,389.93,-6.069999999999993
c29149d7163c7392eed06aec896064ba,14,New York Mets,1.61,draftkings,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:05,0.6211180124223602,betrivers,Cleveland Guardians,2.48,0.40322580645161293,1.024343818873973,100,248.0,154.03726708074532,247.99999999999997,254.03726708074532,496.0,-6.037267080745352,154.0,247.94000000000003,254.0,495.94000000000005,-6.059999999999974
c29149d7163c7392eed06aec896064ba,14,New York Mets,1.61,wynnbet,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:32:31,0.6211180124223602,betrivers,Cleveland Guardians,2.48,0.40322580645161293,1.024343818873973,100,248.0,154.03726708074532,247.99999999999997,254.03726708074532,496.0,-6.037267080745352,154.0,247.94000000000003,254.0,495.94000000000005,-6.059999999999974
c29149d7163c7392eed06aec896064ba,14,New York Mets,1.61,betmgm,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:21,0.6211180124223602,betrivers,Cleveland Guardians,2.48,0.40322580645161293,1.024343818873973,100,248.0,154.03726708074532,247.99999999999997,254.03726708074532,496.0,-6.037267080745352,154.0,247.94000000000003,254.0,495.94000000000005,-6.059999999999974
c29149d7163c7392eed06aec896064ba,14,New York Mets,1.61,betus,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:33:43,0.6211180124223602,betrivers,Cleveland Guardians,2.48,0.40322580645161293,1.024343818873973,100,248.0,154.03726708074532,247.99999999999997,254.03726708074532,496.0,-6.037267080745352,154.0,247.94000000000003,254.0,495.94000000000005,-6.059999999999974
eda61dfe9a4b9503cc608dd1b0646439,13,San Francisco Giants,1.63,wynnbet,San Francisco Giants,Miami Marlins,2023-05-20 16:05:00,MLB,2023-05-19 22:32:31,0.6134969325153374,betus,Miami Marlins,2.43,0.4115226337448559,1.0250195662601933,100,243.00000000000003,149.07975460122702,243.00000000000003,249.07975460122702,486.00000000000006,-6.079754601226995,149.0,242.86999999999998,249.0,485.87,-6.130000000000024
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.4,draftkings,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:05,0.4166666666666667,wynnbet,New York Mets,1.61,0.6211180124223602,1.0377846790890268,100,161.0,67.08333333333334,161.00000000000003,167.08333333333334,322.0,-6.083333333333343,67.0,160.79999999999998,167.0,321.79999999999995,-6.200000000000017
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.4,betmgm,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:21,0.4166666666666667,betus,New York Mets,1.61,0.6211180124223602,1.0377846790890268,100,161.0,67.08333333333334,161.00000000000003,167.08333333333334,322.0,-6.083333333333343,67.0,160.79999999999998,167.0,321.79999999999995,-6.200000000000017
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.4,betmgm,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:21,0.4166666666666667,draftkings,New York Mets,1.61,0.6211180124223602,1.0377846790890268,100,161.0,67.08333333333334,161.00000000000003,167.08333333333334,322.0,-6.083333333333343,67.0,160.79999999999998,167.0,321.79999999999995,-6.200000000000017
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.4,draftkings,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:05,0.4166666666666667,betmgm,New York Mets,1.61,0.6211180124223602,1.0377846790890268,100,161.0,67.08333333333334,161.00000000000003,167.08333333333334,322.0,-6.083333333333343,67.0,160.79999999999998,167.0,321.79999999999995,-6.200000000000017
c29149d7163c7392eed06aec896064ba,14,Cleveland Guardians,2.4,betmgm,New York Mets,Cleveland Guardians,2023-05-20 16:10:00,MLB,2023-05-19 22:34:21,0.4166666666666667,wynnbet,New York Mets,1.61,0.6211180124223602,1.0377846790890268,100,161.0,67.08333333333334,161.00000000000003,167.08333333333334,322.0,-6.083333333333343,67.0,160.79999999999998,167.0,321.79999999999995,-6.200000000000017
1c0da596ef99f4439f6502a0cd295e12,17,Los Angeles Dodgers,1.92,betrivers,St. Louis Cardinals,Los Angeles Dodgers,2023-05-20 19:15:00,MLB,2023-05-19 22:34:15,0.5208333333333334,betus,St. Louis Cardinals,1.96,0.5102040816326531,1.0310374149659864,100,196.0,102.08333333333334,196.0,202.08333333333334,392.0,-6.083333333333343,102.0,195.84,202.0,391.84000000000003,-6.159999999999997
