ID,Game_ID,Team,Line,Book,Home_Team,Away_Team,Start_Time,League,Line_Update
39af70ee8cdc4ac5884a0071f63e812a,1,Miami Marlins,9.5,barstool,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:31:43
39af70ee8cdc4ac5884a0071f63e812a,1,San Francisco Giants,1.05,barstool,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:31:43
39af70ee8cdc4ac5884a0071f63e812a,1,Miami Marlins,9.5,unibet_us,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:31:29
39af70ee8cdc4ac5884a0071f63e812a,1,San Francisco Giants,1.05,unibet_us,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:31:29
39af70ee8cdc4ac5884a0071f63e812a,1,Miami Marlins,7.0,mybookieag,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:31:31
39af70ee8cdc4ac5884a0071f63e812a,1,San Francisco Giants,1.09,mybookieag,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:31:31
39af70ee8cdc4ac5884a0071f63e812a,1,Miami Marlins,1.0,pointsbetus,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:31:07
39af70ee8cdc4ac5884a0071f63e812a,1,San Francisco Giants,1.0,pointsbetus,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:31:07
39af70ee8cdc4ac5884a0071f63e812a,1,Miami Marlins,7.0,foxbet,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:30:36
39af70ee8cdc4ac5884a0071f63e812a,1,San Francisco Giants,1.07,foxbet,San Francisco Giants,Miami Marlins,2023-05-19 22:15:00,MLB,2023-05-20 00:30:36
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.57,draftkings,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:41
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.5,draftkings,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:41
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.56,betus,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:03
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.6,betus,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:03
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.5,foxbet,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:18
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.45,foxbet,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:18
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.53,williamhill_us,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:31
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.58,williamhill_us,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:31
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.55,betonlineag,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:31
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.66,betonlineag,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:31
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.56,lowvig,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:13
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.66,lowvig,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:13
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.54,mybookieag,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:31
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.5,mybookieag,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:31
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.54,bovada,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:54
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.53,bovada,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:54
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.57,fanduel,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:24
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.46,fanduel,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:24
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.54,wynnbet,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:28:28
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.65,wynnbet,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:28:28
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.52,circasports,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:16
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.59,circasports,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:16
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.51,barstool,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:43
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.65,barstool,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:43
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.49,twinspires,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:51
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.65,twinspires,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:51
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.51,sugarhouse,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:43
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.65,sugarhouse,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:43
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.51,unibet_us,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:29
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.65,unibet_us,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:29
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.51,betrivers,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:33
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.65,betrivers,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:33
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.53,superbook,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:18
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.6,superbook,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:18
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Chicago White Sox,1.54,betmgm,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:54
9a3fb9ba8bc4a0f35b0ccbd6c0c6ae91,2,Kansas City Royals,2.5,betmgm,Chicago White Sox,Kansas City Royals,2023-05-20 14:10:00,MLB,2023-05-20 00:31:54
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.2,draftkings,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:41
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.71,draftkings,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:41
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.25,betus,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:03
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.71,betus,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:03
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.22,williamhill_us,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:31
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.69,williamhill_us,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:31
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.29,betonlineag,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:31
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.71,betonlineag,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:31
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.3,lowvig,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:13
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.71,lowvig,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:13
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.15,foxbet,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:18
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.65,foxbet,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:18
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.22,bovada,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:54
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.69,bovada,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:54
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.19,mybookieag,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:31
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.68,mybookieag,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:31
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.26,fanduel,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:24
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.68,fanduel,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:24
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.3,wynnbet,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:28:28
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.69,wynnbet,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:28:28
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.24,circasports,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:16
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.68,circasports,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:16
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.2,sugarhouse,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:43
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.72,sugarhouse,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:43
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.2,unibet_us,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:29
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.72,unibet_us,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:29
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.2,barstool,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:43
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.72,barstool,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:43
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.2,betrivers,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:33
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.72,betrivers,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:33
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.2,twinspires,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:51
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.67,twinspires,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:51
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.2,superbook,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:18
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.71,superbook,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:18
bd4162a0260b0a3314227c1463c910c7,3,Baltimore Orioles,2.25,betmgm,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:54
bd4162a0260b0a3314227c1463c910c7,3,Toronto Blue Jays,1.65,betmgm,Toronto Blue Jays,Baltimore Orioles,2023-05-20 15:07:00,MLB,2023-05-20 00:31:54
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.15,draftkings,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.74,draftkings,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:41
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.24,betus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.75,betus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:03
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.18,williamhill_us,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.71,williamhill_us,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.27,betonlineag,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.73,betonlineag,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.27,lowvig,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.73,lowvig,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:13
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.2,fanduel,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.7,fanduel,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:24
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.25,wynnbet,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.74,wynnbet,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:28:28
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.1,foxbet,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.67,foxbet,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:18
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.14,mybookieag,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.72,mybookieag,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:31
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.15,pointsbetus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:07
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.71,pointsbetus,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:07
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.17,bovada,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.71,bovada,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:54
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.09,circasports,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.76,circasports,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:16
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.14,twinspires,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.75,twinspires,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:51
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.14,sugarhouse,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.75,sugarhouse,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.14,unibet_us,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
a5929487d624fde848d6f5681a799965,4,Pittsburgh Pirates,1.75,unibet_us,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:29
a5929487d624fde848d6f5681a799965,4,Arizona Diamondbacks,2.14,barstool,Pittsburgh Pirates,Arizona Diamondbacks,2023-05-20 16:05:00,MLB,2023-05-20 00:31:43
